ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Age;TotalSpent;TotalPurchases;TotalKids;AcceptedCmp_total;AvgSpentPerPurchase;DaySinceCustomer
891;1951;Master;Together;29298.0;1;1;2013-09-07;60;6;0;2;2;0;1;1;1;0;2;5;0;0;0;0;0;0;0;74;11;4;2;0;2.75;4421
10381;1979;Graduation;Single;47691.0;0;1;2013-07-05;43;14;0;3;0;0;4;1;1;0;2;6;0;0;0;0;0;0;0;46;21;4;1;0;5.25;4485
3525;1970;Graduation;Together;38200.0;1;1;2012-12-07;19;12;0;4;0;0;1;1;1;0;2;7;0;0;0;0;0;0;0;55;17;4;2;0;4.25;4695
6818;1974;Graduation;Married;44989.0;0;1;2012-09-12;26;98;0;106;49;10;106;5;5;1;5;6;0;0;0;0;0;0;0;51;369;16;1;0;23.06;4781
3526;1968;PhD;Married;38443.0;1;1;2014-01-27;58;32;0;5;0;0;1;2;1;0;3;7;0;0;0;0;0;0;0;57;38;6;2;0;6.33;4279
8181;1978;2n Cycle;Single;38593.0;1;0;2013-09-13;42;51;12;49;17;24;24;3;4;1;3;8;0;0;0;0;0;0;0;47;177;11;1;0;16.09;4415
1029;1970;PhD;Together;64413.0;0;1;2013-08-01;27;200;5;44;0;10;20;1;5;1;5;5;0;0;0;0;0;0;0;55;279;12;1;0;23.25;4458
7369;1981;Master;Married;36959.0;1;0;2013-10-02;56;25;6;25;6;0;0;2;2;0;3;8;0;0;0;0;0;0;0;44;62;7;1;0;8.86;4396
2574;1977;PhD;Married;61996.0;0;1;2013-01-31;27;1050;12;144;0;0;24;3;6;4;8;5;0;1;0;1;1;0;1;48;1230;21;1;4;58.57;4640
8159;1968;Graduation;Married;51287.0;1;1;2014-04-01;10;117;0;22;13;0;30;3;4;1;3;7;0;0;0;0;0;0;0;57;182;11;2;0;16.55;4215
1160;1970;Graduation;Married;13260.0;1;1;2013-08-23;48;9;4;17;10;2;7;4;3;0;3;8;0;0;0;0;0;0;0;55;49;10;2;0;4.9;4436
10242;1966;PhD;Together;47472.0;1;1;2013-09-16;39;56;0;11;0;0;8;2;2;0;4;5;0;0;0;0;0;0;0;59;75;8;2;0;9.38;4412
5253;1956;Master;Together;54603.0;1;1;2013-07-09;85;145;13;46;17;2;4;6;4;2;4;7;0;0;0;0;0;0;0;69;227;16;2;0;14.19;4481
5966;1974;PhD;Married;45207.0;1;1;2012-11-10;64;203;0;10;0;0;2;5;3;1;6;6;0;1;0;0;0;0;0;51;215;15;2;1;14.33;4722
5314;1951;Graduation;Together;40689.0;0;1;2013-03-18;69;270;3;27;39;6;99;7;7;1;5;8;0;0;0;0;0;0;0;74;444;20;1;0;22.2;4594
5081;1967;2n Cycle;Together;47821.0;1;1;2013-10-20;54;9;0;16;6;6;10;1;1;0;3;8;0;0;0;0;0;0;0;58;47;5;2;0;9.4;4378
5123;1951;Master;Married;27450.0;0;0;2013-04-15;57;37;12;23;8;11;52;1;2;1;3;7;0;0;0;0;0;0;0;74;143;7;0;0;20.43;4566
5756;1983;Graduation;Together;39453.0;1;0;2014-04-03;64;46;0;7;0;0;2;2;2;0;3;6;0;0;0;0;0;0;0;42;55;7;1;0;7.86;4213
8036;1971;2n Cycle;Together;26850.0;1;1;2014-04-18;10;31;1;13;7;2;9;4;2;1;4;4;0;0;0;0;0;0;0;54;63;11;2;0;5.73;4198
9058;1955;Graduation;Widow;79800.0;0;0;2012-09-23;65;1060;21;530;32;0;224;1;5;11;5;3;1;0;1;1;0;0;1;70;1867;22;0;4;84.86;4770
5057;1961;Master;Married;61794.0;0;1;2013-09-14;74;264;47;188;54;47;11;2;4;4;10;2;0;0;0;0;0;0;0;64;611;20;1;0;30.55;4414
254;1955;Graduation;Together;53863.0;0;1;2014-05-17;4;399;4;30;6;4;30;3;7;1;7;7;0;1;0;0;0;0;0;70;473;18;1;1;26.28;4169
4179;1959;Graduation;Together;24221.0;0;0;2013-08-20;94;8;9;9;2;5;22;1;1;1;3;4;0;0;0;0;0;0;0;66;55;6;0;0;9.17;4439
3710;1984;PhD;Single;39684.0;1;0;2012-10-12;41;19;0;35;6;4;17;2;2;1;2;7;0;0;0;0;0;1;1;41;81;7;1;1;11.57;4751
7627;1975;Master;Married;92163.0;0;0;2012-12-12;25;817;183;797;106;163;20;0;5;11;5;2;0;0;1;1;0;0;1;50;2086;21;0;3;99.33;4690
4501;1965;Master;Single;69882.0;0;0;2013-11-10;94;292;127;635;132;127;165;1;3;7;9;1;0;0;0;0;0;0;0;60;1478;20;0;0;73.9;4357
6424;1977;Graduation;Together;33178.0;1;0;2014-01-30;9;12;6;2;11;2;16;1;1;0;3;4;0;0;0;0;0;0;0;48;49;5;1;0;9.8;4276
3075;1972;PhD;Married;59973.0;0;0;2013-09-11;47;130;30;168;20;34;0;1;3;4;7;1;0;0;0;0;0;0;0;53;382;15;0;0;25.47;4417
4992;1975;Master;Together;17459.0;1;0;2013-09-19;12;6;4;16;3;10;30;3;3;1;2;7;0;0;0;0;0;0;1;50;69;9;1;1;7.67;4409
5252;1969;Graduation;Divorced;23910.0;1;0;2012-10-26;80;16;12;18;7;1;13;1;2;0;3;7;0;0;0;0;0;0;0;56;67;6;1;0;11.17;4737
7444;1969;Master;Married;42169.0;1;1;2013-10-19;20;19;0;9;0;0;2;2;1;0;3;8;0;0;0;0;0;0;0;56;30;6;2;0;5.0;4379
6919;1978;2n Cycle;Married;26224.0;1;0;2013-06-04;39;4;7;15;13;9;15;3;2;1;3;6;0;0;0;0;0;0;0;47;63;9;1;0;7.0;4516
3537;1981;Graduation;Together;31089.0;1;0;2012-08-17;57;31;3;31;2;8;4;3;3;0;4;8;0;0;0;0;0;0;0;44;79;10;1;0;7.9;4807
10277;1961;Graduation;Single;30081.0;0;1;2013-02-21;27;36;0;2;0;0;4;1;1;0;3;7;0;0;0;0;0;0;0;64;42;5;1;0;8.4;4619
2453;1960;Graduation;Together;62807.0;0;1;2012-08-31;83;526;28;135;10;21;99;3;5;3;12;5;0;0;0;0;0;0;0;65;819;23;1;0;35.61;4793
7972;1955;Graduation;Single;72906.0;0;0;2013-09-17;79;400;32;519;71;75;54;1;3;4;9;1;0;0;0;0;0;0;0;70;1151;17;0;0;67.71;4411
895;1948;PhD;Married;61467.0;0;2;2012-12-09;69;410;16;114;0;5;49;3;5;2;10;5;0;0;0;0;0;0;0;77;594;20;2;0;29.7;4693
1177;1966;Master;Together;49618.0;1;1;2013-01-26;77;80;3;26;4;2;14;4;3;1;3;7;0;0;0;0;0;0;0;59;129;11;2;0;11.73;4645
7141;1986;Master;Single;21888.0;1;0;2012-12-29;15;88;10;46;2;3;64;4;5;1;2;10;0;0;0;0;0;0;1;39;213;12;1;1;17.75;4673
7232;1973;Graduation;Widow;42429.0;0;1;2014-02-11;99;55;0;6;2;0;4;2;1;1;3;5;0;0;0;0;0;0;0;52;67;7;1;0;9.57;4264
8477;1956;Graduation;Divorced;26150.0;2;1;2013-03-11;61;5;1;13;3;5;1;1;1;0;3;7;0;0;0;0;0;0;0;69;28;5;3;0;5.6;4601
2457;1975;Basic;Married;30801.0;0;1;2012-10-26;23;8;4;5;15;2;11;2;1;0;3;7;0;0;0;0;0;0;0;50;45;6;1;0;7.5;4737
988;1965;Graduation;Married;81168.0;0;0;2014-05-07;84;410;0;592;147;22;22;1;6;4;7;3;0;0;0;1;0;0;0;60;1193;18;0;1;66.28;4179
7930;1969;Master;Single;26877.0;0;0;2013-08-19;74;101;13;76;20;18;40;2;3;1;6;6;0;0;0;0;0;0;0;56;268;12;0;0;22.33;4440
4587;1944;Master;Widow;45006.0;0;0;2013-07-18;90;162;25;53;16;0;10;1;3;1;7;3;0;0;0;0;0;0;0;81;266;12;0;0;22.17;4472
6682;1973;Basic;Married;18978.0;1;0;2012-12-11;41;2;8;1;4;7;15;1;1;0;3;8;0;0;0;0;0;0;0;52;37;5;1;0;7.4;4691
6222;1967;Graduation;Married;22574.0;2;1;2013-10-28;28;25;0;8;2;0;2;2;2;0;3;7;0;0;0;0;0;0;0;58;37;7;3;0;5.29;4370
10299;1969;PhD;Single;48240.0;0;0;2012-11-09;73;389;91;248;64;49;41;3;6;3;13;5;0;0;0;0;0;0;1;56;882;25;0;1;35.28;4723
3083;1974;Graduation;Married;45837.0;1;1;2013-07-26;88;215;13;87;17;17;24;5;6;2;5;7;0;0;0;0;0;0;0;51;373;18;2;0;20.72;4464
8953;1965;Master;Single;35791.0;2;1;2013-05-06;94;27;0;5;0;0;3;2;1;0;3;8;0;0;0;0;0;0;0;60;35;6;3;0;5.83;4545
1503;1976;PhD;Together;162397.0;1;1;2013-06-03;31;85;1;16;2;1;2;0;0;0;1;1;0;0;0;0;0;0;0;49;107;1;2;0;107.0;4517
8650;1978;Graduation;Widow;54162.0;1;1;2013-03-18;31;5;6;10;6;5;10;1;1;0;3;4;0;0;0;0;0;0;0;47;42;5;2;0;8.4;4594
10862;1960;Master;Married;30522.0;0;1;2012-08-17;6;179;8;83;19;11;26;5;1;2;9;2;0;0;0;0;0;0;0;65;326;17;1;0;19.18;4807
2782;1961;PhD;Married;54456.0;0;1;2013-07-11;23;352;0;27;10;0;15;3;6;1;7;6;0;0;0;0;0;0;0;64;404;17;1;0;23.76;4479
6941;1971;Graduation;Single;31632.0;0;0;2013-07-14;92;17;8;12;11;15;32;1;2;1;2;7;0;0;0;0;0;0;0;54;95;6;0;0;15.83;4476
10972;1949;Graduation;Widow;72298.0;0;0;2014-03-10;52;625;35;169;58;17;35;1;4;3;6;1;0;1;1;0;0;0;0;76;939;14;0;2;67.07;4237
10708;1978;2n Cycle;Single;36975.0;1;0;2013-12-28;50;10;6;11;0;4;2;1;1;0;3;7;0;0;0;0;0;0;0;47;33;5;1;0;6.6;4309
6583;1955;2n Cycle;Married;72635.0;0;0;2013-06-03;54;390;22;323;104;35;107;1;6;8;6;3;0;0;0;1;0;0;0;70;981;21;0;1;46.71;4517
3641;1976;Graduation;Married;13624.0;1;0;2013-01-20;93;10;2;15;2;1;6;2;2;0;3;6;0;0;0;0;0;0;0;49;36;7;1;0;5.14;4651
10156;1975;Graduation;Single;84196.0;0;1;2013-06-03;56;215;63;507;231;31;190;1;8;4;7;3;0;0;0;0;0;0;0;50;1237;20;1;0;61.85;4517
4299;1960;Graduation;Together;70971.0;0;1;2012-09-21;28;1001;17;572;93;125;17;7;11;11;5;7;0;0;0;0;0;0;1;65;1825;34;1;1;53.68;4772
3469;1977;PhD;Divorced;34487.0;1;1;2012-09-06;94;19;18;33;24;1;8;3;3;0;3;9;0;0;0;0;0;0;0;48;103;9;2;0;11.44;4787
5063;1977;Graduation;Single;28769.0;1;0;2012-12-18;76;41;5;129;10;3;3;3;4;1;4;9;0;0;0;0;0;0;0;48;191;12;1;0;15.92;4684
10727;1970;PhD;Married;69084.0;1;0;2013-11-19;43;1181;107;199;39;30;30;2;7;3;13;8;0;0;0;0;0;0;0;55;1586;25;1;0;63.44;4348
9624;1958;PhD;Together;65488.0;0;0;2014-06-13;46;603;45;207;36;18;54;1;3;4;6;1;0;0;0;0;0;0;0;67;963;14;0;0;68.79;4142
5156;1970;2n Cycle;Married;62466.0;0;1;2014-01-15;13;129;129;259;168;121;83;5;6;3;12;4;0;0;0;0;0;0;0;55;889;26;1;0;34.19;4291
4376;1960;2n Cycle;Single;32218.0;0;0;2014-02-15;27;10;24;15;13;1;30;1;2;1;3;7;1;0;0;0;0;0;1;65;93;7;0;2;13.29;4260
8923;1973;Graduation;Single;83917.0;0;0;2013-04-18;12;514;22;732;42;198;79;1;6;7;7;3;0;0;0;0;0;0;1;52;1587;21;0;1;75.57;4563
8461;1962;Graduation;Divorced;46102.0;2;1;2014-03-10;3;14;0;1;0;0;1;1;1;0;2;7;0;0;0;0;0;0;0;63;16;4;3;0;4.0;4237
6945;1952;Graduation;Single;84574.0;0;0;2013-06-04;72;387;20;713;38;54;163;1;9;11;11;5;0;0;0;0;0;0;0;73;1375;32;0;0;42.97;4516
944;1962;Graduation;Married;56181.0;0;1;2013-01-08;6;121;103;69;8;44;48;1;4;2;7;4;0;0;0;0;0;0;0;63;393;14;1;0;28.07;4663
1907;1950;Master;Divorced;63120.0;0;1;2012-09-28;53;965;69;279;54;41;69;5;8;4;9;7;0;0;0;0;0;0;1;75;1477;26;1;1;56.81;4765
701;1971;Graduation;Married;73691.0;0;1;2013-11-06;58;707;21;250;85;43;73;2;6;2;8;2;1;0;0;0;0;0;0;54;1179;18;1;1;65.5;4361
3856;1960;Graduation;Together;63381.0;0;1;2012-10-05;78;571;50;142;33;50;159;4;4;5;13;2;0;0;0;0;0;0;0;65;1005;26;1;0;38.65;4758
4149;1948;PhD;Together;76140.0;0;0;2014-05-13;57;586;66;653;17;0;26;1;5;9;6;2;0;0;0;0;0;0;0;77;1348;21;0;0;64.19;4173
2131;1959;PhD;Divorced;62859.0;0;1;2012-12-30;37;1063;89;102;16;12;25;4;9;4;6;6;0;0;0;0;0;0;0;66;1307;23;1;0;56.83;4672
2942;1964;Graduation;Single;45906.0;0;1;2013-05-07;20;305;3;27;4;3;144;2;5;4;4;5;1;0;0;0;0;0;0;61;486;15;1;1;32.4;4544
1173;1947;Master;Together;77632.0;0;0;2013-03-10;73;1200;105;758;0;42;147;1;4;2;6;2;0;1;1;0;0;0;1;78;2252;13;0;3;173.23;4602
4381;1971;PhD;Married;46463.0;1;1;2013-08-18;56;163;2;40;8;11;11;7;3;1;6;6;0;0;0;0;0;0;0;54;235;17;2;0;13.82;4441
4611;1970;Graduation;Together;105471.0;0;0;2013-01-21;36;1009;181;104;202;21;207;0;9;8;13;3;0;0;1;1;0;0;1;55;1724;30;0;3;57.47;4650
3376;1970;Master;Divorced;55282.0;1;0;2013-12-13;9;125;6;73;8;4;19;1;3;1;6;4;0;0;0;0;0;0;0;55;235;11;1;0;21.36;4324
4679;1977;Master;Married;78710.0;0;1;2014-05-23;42;721;0;152;119;50;50;3;7;6;12;4;0;0;0;0;0;0;0;48;1092;28;1;0;39.0;4163
10928;1958;Graduation;Together;66886.0;0;1;2013-09-16;28;315;4;62;41;31;146;2;7;1;7;5;0;0;0;0;0;0;0;67;599;17;1;0;35.24;4412
4248;1960;Master;Single;98777.0;0;0;2014-02-17;23;1000;19;711;125;115;38;0;4;6;9;1;0;1;0;0;0;0;0;65;2008;19;0;1;105.68;4258
6728;1985;Graduation;Together;29103.0;1;0;2012-08-27;38;16;0;17;6;3;6;2;1;0;3;9;0;0;0;0;0;0;0;40;48;6;1;0;8.0;4797
6661;1974;Graduation;Married;67445.0;0;1;2012-08-12;63;757;80;217;29;80;11;5;9;6;12;6;0;0;0;0;0;0;0;51;1174;32;1;0;36.69;4812
4725;1950;PhD;Together;50616.0;0;1;2014-04-13;71;30;2;25;0;1;9;1;1;1;4;2;0;0;0;0;0;0;0;75;67;7;1;0;9.57;4203
3277;1955;Graduation;Divorced;49431.0;0;1;2012-08-03;9;219;3;100;26;0;17;2;7;1;5;8;0;0;0;0;0;0;0;70;365;15;1;0;24.33;4821
5555;1975;Graduation;Divorced;153924.0;0;0;2014-02-07;81;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;50;6;0;0;0;0.0;4268
2564;1953;Graduation;Together;61278.0;0;1;2014-01-04;87;111;3;28;2;6;15;2;3;1;4;6;0;0;0;0;0;0;0;72;165;10;1;0;16.5;4302
946;1958;2n Cycle;Together;26490.0;0;0;2012-09-22;92;45;47;52;21;20;25;2;3;1;5;6;0;0;0;0;0;0;0;67;210;11;0;0;19.09;4771
3867;1947;PhD;Together;73059.0;0;1;2013-08-31;36;410;112;420;0;82;71;1;9;3;13;4;0;0;0;0;0;0;0;78;1095;26;1;0;42.12;4428
6940;1966;PhD;Single;46734.0;1;2;2013-10-21;86;100;1;39;6;1;76;4;3;2;3;6;1;0;0;0;0;0;0;59;223;12;3;1;18.58;4377
55;1963;Graduation;Together;56253.0;0;1;2012-12-07;83;509;0;65;7;11;5;4;7;2;9;6;0;0;0;0;0;0;0;62;597;22;1;0;27.14;4695
7093;1985;Graduation;Married;19986.0;1;0;2013-11-14;74;3;6;5;0;2;6;1;0;0;3;7;0;0;0;0;0;0;0;40;22;4;1;0;5.5;4353
5084;1975;Graduation;Widow;58330.0;0;1;2013-12-25;87;445;53;213;104;98;151;1;6;4;13;4;0;0;0;0;0;0;0;50;1064;24;1;0;44.33;4312
1777;1980;Basic;Married;25965.0;0;0;2012-09-07;29;2;2;11;41;7;11;1;2;0;3;8;0;0;0;0;0;0;0;45;74;6;0;0;12.33;4786
8162;1956;Master;Together;14661.0;0;0;2013-01-01;88;4;1;11;6;2;2;1;1;0;3;6;0;0;0;0;0;0;0;69;26;5;0;0;5.2;4670
10826;1959;Graduation;Married;18690.0;0;0;2012-12-28;77;6;1;7;23;4;19;1;1;1;2;8;0;0;0;0;0;0;0;66;60;5;0;0;12.0;4674
8754;1974;PhD;Together;45068.0;0;1;2013-05-16;25;14;0;3;0;0;3;1;1;0;2;7;0;0;0;0;0;0;0;51;20;4;1;0;5.0;4535
1987;1987;Basic;Single;21063.0;1;0;2013-09-25;34;1;10;11;19;3;15;2;2;0;3;6;0;0;0;0;0;0;0;38;59;7;1;0;8.43;4403
11007;1968;PhD;Married;29187.0;1;0;2013-05-09;43;26;0;6;0;0;2;1;1;0;3;8;0;0;0;0;0;0;0;57;34;5;1;0;6.8;4542
7426;1971;2n Cycle;Married;54690.0;1;1;2013-11-07;76;111;16;37;7;9;18;3;3;1;5;3;0;0;0;0;0;0;0;54;198;12;2;0;16.5;4360
9153;1964;PhD;Married;59304.0;0;1;2013-07-29;81;418;61;428;80;51;10;3;7;8;10;5;0;0;0;0;0;0;0;61;1048;28;1;0;37.43;4461
10379;1962;Master;Single;59247.0;0;2;2013-11-08;87;327;9;122;19;14;83;5;5;2;9;6;0;0;0;0;0;0;0;63;574;21;2;0;27.33;4359
9204;1970;Graduation;Widow;66731.0;0;1;2012-09-12;33;371;159;194;58;106;141;4;4;3;6;3;0;0;0;0;0;0;0;55;1029;17;1;0;60.53;4781
3197;1980;Graduation;Married;77353.0;0;1;2013-12-16;38;275;59;107;69;101;59;2;6;4;8;4;0;0;0;0;0;0;0;45;670;20;1;0;33.5;4321
2920;1975;PhD;Single;52614.0;0;1;2012-12-01;63;789;0;142;12;9;38;2;2;4;8;8;0;0;0;0;0;0;0;50;990;16;1;0;61.88;4701
6961;1974;Graduation;Married;26751.0;2;0;2014-05-22;26;1;1;5;0;3;1;1;1;0;2;8;0;0;0;0;0;0;0;51;11;4;2;0;2.75;4164
4673;1963;PhD;Married;81300.0;0;1;2012-10-30;17;1004;12;145;32;12;36;3;10;3;5;5;0;0;0;1;0;0;1;62;1241;21;1;2;59.1;4733
9937;1979;Graduation;Single;70337.0;0;0;2014-01-02;75;187;81;149;25;43;91;1;2;2;12;1;0;0;0;0;0;0;0;46;576;17;0;0;33.88;4304
8779;1985;2n Cycle;Married;36145.0;1;0;2013-06-16;13;56;4;76;17;1;18;4;4;1;3;9;1;0;0;0;0;0;1;40;172;12;1;2;14.33;4504
9596;1980;PhD;Single;65295.0;0;0;2013-12-23;19;365;32;117;34;110;6;1;3;3;13;2;0;0;0;0;0;0;0;45;664;20;0;0;33.2;4314
2891;1963;Graduation;Divorced;68118.0;0;1;2013-10-18;51;595;23;123;10;23;154;2;8;9;4;6;0;0;0;0;0;0;0;62;928;23;1;0;40.35;4380
4910;1967;Graduation;Divorced;68743.0;0;0;2012-08-30;81;1132;134;384;175;134;115;1;11;5;13;7;0;0;0;0;0;0;0;58;2074;30;0;0;69.13;4794
75;1982;2n Cycle;Together;41039.0;0;0;2013-07-25;32;34;11;137;179;61;45;1;8;1;5;8;0;0;0;0;0;0;0;43;467;15;0;0;31.13;4465
10120;1955;Graduation;Together;38946.0;0;1;2013-10-24;84;116;6;82;6;6;41;2;3;1;6;5;0;0;0;0;0;0;0;70;257;12;1;0;21.42;4374
6327;1967;Graduation;Together;65777.0;0;0;2013-12-19;87;565;32;435;28;32;54;1;2;8;6;1;0;0;0;0;0;0;0;58;1146;17;0;0;67.41;4318
10142;1976;PhD;Divorced;66476.0;0;1;2013-03-07;99;372;18;126;47;48;78;2;5;2;11;4;0;0;0;0;0;0;0;49;689;20;1;0;34.45;4605
9826;1972;PhD;Single;86857.0;0;0;2012-09-12;96;899;102;838;133;102;40;1;5;6;10;2;0;0;0;0;0;0;1;53;2114;22;0;1;96.09;4781
1501;1982;PhD;Married;160803.0;0;0;2012-08-04;21;55;16;1622;17;3;4;15;0;28;1;0;0;0;0;0;0;0;0;43;1717;44;0;0;39.02;4820
10767;1989;PhD;Together;77845.0;0;0;2014-05-16;40;760;40;480;0;40;26;1;3;5;12;1;0;0;1;1;0;0;0;36;1346;21;0;2;64.1;4170
7279;1969;PhD;Together;69476.0;0;0;2013-09-30;3;260;86;559;63;9;67;1;4;6;4;2;0;0;0;0;0;0;0;56;1044;15;0;0;69.6;4398
7230;1960;PhD;Divorced;50611.0;0;1;2012-10-04;98;459;0;24;6;0;4;6;4;5;7;6;0;1;0;0;0;0;1;65;493;22;1;2;22.41;4759
143;1970;Graduation;Single;61209.0;0;0;2013-08-25;73;466;0;224;119;49;99;1;5;3;4;2;0;0;0;0;0;0;0;55;957;13;0;0;73.62;4434
450;1958;Master;Together;42315.0;0;1;2013-07-12;90;67;15;80;17;11;80;3;1;4;4;3;0;0;0;0;0;0;0;67;270;12;1;0;22.5;4478
9316;1952;Basic;Together;13084.0;0;0;2013-11-02;29;2;0;7;3;7;10;1;1;0;3;6;0;0;0;0;0;0;0;73;29;5;0;0;5.8;4365
6379;1949;Master;Widow;47570.0;1;1;2013-05-29;3;67;1;20;0;2;31;3;2;2;2;7;0;0;0;0;0;0;1;76;121;9;2;1;13.44;4522
9239;1961;Master;Married;61923.0;0;2;2013-07-26;94;92;4;18;3;3;6;1;2;1;4;3;0;0;0;0;0;0;0;64;126;8;2;0;15.75;4464
8315;1995;Graduation;Single;34824.0;0;0;2014-03-26;65;4;2;11;2;0;4;1;1;0;2;6;0;0;0;0;0;0;0;30;23;4;0;0;5.75;4221
2868;1949;PhD;Single;26518.0;1;1;2013-04-08;33;20;1;28;3;3;2;3;2;0;3;8;0;0;0;0;0;0;1;76;57;8;2;1;7.12;4573
10888;1961;Graduation;Single;45938.0;0;0;2013-11-03;46;273;11;178;62;83;29;2;8;4;6;6;0;0;0;0;0;0;0;64;636;20;0;0;31.8;4364
1277;1960;Graduation;Together;78468.0;0;0;2014-04-09;29;434;22;388;104;22;34;1;10;7;10;4;0;0;0;1;0;0;0;65;1004;28;0;1;35.86;4207
9977;1973;Graduation;Divorced;78901.0;0;1;2013-09-17;99;321;11;309;33;26;34;3;9;3;5;4;0;0;0;0;0;0;0;52;734;20;1;0;36.7;4411
10196;1978;Graduation;Married;71427.0;2;0;2014-03-12;26;212;123;177;15;64;23;2;8;2;8;4;0;0;0;0;0;0;0;47;614;20;2;0;30.7;4235
6384;1978;Graduation;Divorced;71022.0;0;1;2014-02-11;30;909;12;278;0;12;242;3;5;2;11;8;1;0;0;0;0;0;0;47;1453;21;1;1;69.19;4264
8029;1988;Master;Single;90247.0;0;0;2014-04-29;27;1184;32;352;21;16;16;1;3;4;7;1;0;1;1;1;0;0;1;37;1621;15;0;4;108.07;4187
968;1968;Master;Divorced;41335.0;1;0;2013-12-26;24;112;19;21;16;14;5;3;4;1;4;7;0;0;0;0;0;0;0;57;187;12;1;0;15.58;4311
6988;1986;Graduation;Married;71952.0;1;0;2013-01-10;93;656;80;455;52;107;93;2;8;4;8;4;1;0;1;0;0;0;0;39;1443;22;1;2;65.59;4661
4472;1970;PhD;Divorced;35682.0;1;0;2014-06-27;34;23;0;8;6;2;18;1;1;1;3;2;0;0;0;0;0;0;0;55;57;6;1;0;9.5;4128
6991;1951;Graduation;Divorced;43185.0;0;1;2013-04-10;88;537;6;42;16;6;30;2;9;3;6;8;0;0;0;0;0;0;0;74;637;20;1;0;31.85;4571
3336;1948;PhD;Together;66375.0;0;1;2013-11-21;96;712;0;45;0;0;191;3;2;4;5;7;1;0;0;0;0;0;0;77;948;14;1;1;67.71;4346
4301;1971;Master;Married;35178.0;1;0;2013-01-10;10;23;1;13;2;2;18;1;1;1;2;7;1;0;0;0;0;0;1;54;59;5;1;2;11.8;4661
1940;1986;Graduation;Married;25252.0;1;0;2013-07-12;26;1;3;4;2;2;6;1;1;0;2;8;0;0;0;0;0;0;0;39;18;4;1;0;4.5;4478
1272;1965;Master;Single;55250.0;0;1;2012-10-21;49;664;58;83;32;0;66;4;7;5;10;5;0;0;0;0;0;0;0;60;903;26;1;0;34.73;4742
1388;1975;Graduation;Single;33249.0;1;0;2013-02-20;11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;0;0;50;112;8;1;0;14.0;4620
1044;1953;Graduation;Together;58398.0;0;0;2013-05-14;44;299;5;201;21;21;49;3;5;4;8;4;0;0;0;0;0;0;0;72;596;20;0;0;29.8;4537
6969;1982;Graduation;Together;50272.0;1;0;2013-08-07;75;99;13;66;43;8;4;3;4;1;5;7;0;0;0;0;0;0;0;43;233;13;1;0;17.92;4452
10479;1975;PhD;Married;76618.0;0;0;2012-12-07;64;749;40;294;121;160;147;1;3;2;5;1;0;0;0;0;0;0;0;50;1511;11;0;0;137.36;4695
3619;1960;2n Cycle;Divorced;87305.0;0;0;2012-09-23;19;345;25;501;63;138;80;1;5;3;8;2;0;0;1;0;0;0;1;65;1152;17;0;2;67.76;4770
1715;1978;Graduation;Together;25851.0;1;0;2013-02-11;45;9;4;18;7;5;5;2;2;0;3;7;0;0;0;0;0;0;0;47;48;7;1;0;6.86;4629
10159;1970;Graduation;Divorced;58710.0;0;1;2013-03-31;77;440;81;368;0;122;174;6;11;5;9;6;0;0;0;0;0;0;0;55;1185;31;1;0;38.23;4581
1463;1958;Graduation;Single;45160.0;1;1;2014-03-29;9;8;2;5;3;0;3;1;1;0;2;7;0;0;0;0;0;0;0;67;21;4;2;0;5.25;4218
5114;1965;Master;Married;74806.0;0;1;2012-12-19;1;670;9;249;0;28;9;2;5;4;5;4;0;0;0;0;0;0;0;60;965;16;1;0;60.31;4683
4990;1954;Graduation;Married;59111.0;0;0;2013-05-02;90;524;0;134;28;28;155;1;11;1;8;7;0;0;0;0;0;0;0;71;869;21;0;0;41.38;4549
4329;1984;PhD;Married;18988.0;1;0;2014-05-23;43;6;0;6;2;1;1;2;1;0;3;7;0;0;0;0;0;0;0;41;16;6;1;0;2.67;4163
10936;1965;Graduation;Married;72190.0;0;0;2013-02-13;79;597;166;597;172;166;249;1;5;6;4;3;0;0;0;0;0;0;0;60;1947;16;0;0;121.69;4627
4692;1976;Graduation;Married;7500.0;1;0;2012-08-01;19;7;0;12;13;7;32;5;4;1;2;9;1;0;0;0;0;0;1;49;71;12;1;2;5.92;4823
7212;1966;Graduation;Married;44794.0;0;1;2014-06-08;99;54;0;7;0;0;4;1;2;0;3;6;0;0;0;0;0;0;0;59;65;6;1;0;10.83;4147
6086;1955;Graduation;Married;80395.0;0;0;2013-11-23;62;445;25;706;80;76;48;1;6;5;12;2;0;0;0;1;0;0;0;70;1380;24;0;1;57.5;4344
437;1976;Master;Divorced;75012.0;0;0;2014-01-25;41;294;142;218;164;58;151;1;3;8;11;1;0;0;0;0;0;0;0;49;1027;23;0;0;44.65;4281
